file_path,mask,xmin,ymin,xmax,ymax
./Dataset/Face-Mask-Detection-master\with_mask\291.jpg,with_mask,0,0,114,155
./Dataset/Face-Mask-Detection-master\with_mask\292.jpg,with_mask,0,0,52,68
./Dataset/Face-Mask-Detection-master\with_mask\293.jpg,with_mask,0,0,174,267
./Dataset/Face-Mask-Detection-master\with_mask\294.jpg,with_mask,0,0,123,212
./Dataset/Face-Mask-Detection-master\with_mask\295.jpg,with_mask,0,0,107,149
./Dataset/Face-Mask-Detection-master\with_mask\296.jpg,with_mask,0,0,89,117
./Dataset/Face-Mask-Detection-master\with_mask\297.jpg,with_mask,0,0,149,249
./Dataset/Face-Mask-Detection-master\with_mask\30.jpg,with_mask,0,0,85,129
./Dataset/Face-Mask-Detection-master\with_mask\300.jpg,with_mask,0,0,88,129
./Dataset/Face-Mask-Detection-master\with_mask\301.jpg,with_mask,0,10,75,113
./Dataset/Face-Mask-Detection-master\with_mask\302.jpg,with_mask,0,0,90,132
./Dataset/Face-Mask-Detection-master\with_mask\303.jpg,with_mask,0,0,127,199
./Dataset/Face-Mask-Detection-master\with_mask\304.jpg,with_mask,0,0,108,140
./Dataset/Face-Mask-Detection-master\with_mask\306.jpg,with_mask,299,542,242,323
./Dataset/Face-Mask-Detection-master\with_mask\309.jpg,with_mask,0,0,100,135
./Dataset/Face-Mask-Detection-master\with_mask\310.jpg,with_mask,557,866,453,599
./Dataset/Face-Mask-Detection-master\with_mask\311.jpg,with_mask,0,0,78,92
./Dataset/Face-Mask-Detection-master\with_mask\312.jpg,with_mask,0,0,90,108
./Dataset/Face-Mask-Detection-master\with_mask\314.png,with_mask,0,0,83,83
./Dataset/Face-Mask-Detection-master\with_mask\315.jpg,with_mask,0,0,76,106
./Dataset/Face-Mask-Detection-master\with_mask\316.jpg,with_mask,0,0,86,132
./Dataset/Face-Mask-Detection-master\with_mask\319.jpg,with_mask,0,0,97,134
./Dataset/Face-Mask-Detection-master\with_mask\32.jpg,with_mask,559,555,328,416
./Dataset/Face-Mask-Detection-master\with_mask\320.jpg,with_mask,0,0,94,110
./Dataset/Face-Mask-Detection-master\with_mask\321.jpg,with_mask,0,0,95,127
./Dataset/Face-Mask-Detection-master\with_mask\322.jpg,with_mask,0,0,119,161
./Dataset/Face-Mask-Detection-master\with_mask\324.jpg,with_mask,0,0,99,129
./Dataset/Face-Mask-Detection-master\with_mask\325.jpg,with_mask,0,0,142,73
./Dataset/Face-Mask-Detection-master\with_mask\327.jpg,with_mask,572,548,258,391
./Dataset/Face-Mask-Detection-master\with_mask\328.jpg,with_mask,0,0,110,126
./Dataset/Face-Mask-Detection-master\with_mask\331.jpg,with_mask,184,100,395,370
./Dataset/Face-Mask-Detection-master\with_mask\333.jpg,with_mask,0,0,176,214
./Dataset/Face-Mask-Detection-master\with_mask\347.jpg,with_mask,589,569,257,324
./Dataset/Face-Mask-Detection-master\with_mask\348.jpg,with_mask,43,51,173,259
./Dataset/Face-Mask-Detection-master\with_mask\35.jpg,with_mask,0,0,204,261
./Dataset/Face-Mask-Detection-master\with_mask\350.jpg,with_mask,0,0,163,228
./Dataset/Face-Mask-Detection-master\with_mask\353.jpg,with_mask,35,82,171,264
./Dataset/Face-Mask-Detection-master\with_mask\355.jpg,with_mask,0,0,198,220
./Dataset/Face-Mask-Detection-master\with_mask\356.jpg,with_mask,0,0,164,169
./Dataset/Face-Mask-Detection-master\with_mask\357.png,with_mask,0,0,89,89
./Dataset/Face-Mask-Detection-master\with_mask\36.jpg,with_mask,0,0,124,195
./Dataset/Face-Mask-Detection-master\with_mask\37.jpg,with_mask,0,0,97,139
./Dataset/Face-Mask-Detection-master\with_mask\40.jpg,with_mask,0,0,147,209
./Dataset/Face-Mask-Detection-master\with_mask\41.jpg,with_mask,563,295,235,352
./Dataset/Face-Mask-Detection-master\with_mask\42.jpg,with_mask,0,0,133,175
./Dataset/Face-Mask-Detection-master\with_mask\45.jpg,with_mask,0,0,109,121
./Dataset/Face-Mask-Detection-master\with_mask\46.jpg,with_mask,0,0,156,237
./Dataset/Face-Mask-Detection-master\with_mask\47.jpg,with_mask,0,0,79,117
./Dataset/Face-Mask-Detection-master\with_mask\477.png,with_mask,0,0,112,105
./Dataset/Face-Mask-Detection-master\with_mask\49.jpg,with_mask,0,0,82,108
./Dataset/Face-Mask-Detection-master\with_mask\5.jpg,with_mask,0,0,176,227
./Dataset/Face-Mask-Detection-master\with_mask\50.jpg,with_mask,0,0,191,234
./Dataset/Face-Mask-Detection-master\with_mask\502.png,with_mask,0,0,136,141
./Dataset/Face-Mask-Detection-master\with_mask\52.jpg,with_mask,0,0,140,200
./Dataset/Face-Mask-Detection-master\with_mask\529.png,with_mask,0,0,87,87
./Dataset/Face-Mask-Detection-master\with_mask\53.jpg,with_mask,0,0,78,103
./Dataset/Face-Mask-Detection-master\with_mask\54.jpg,with_mask,0,0,100,129
./Dataset/Face-Mask-Detection-master\with_mask\56.jpg,with_mask,856,540,353,448
./Dataset/Face-Mask-Detection-master\with_mask\57.jpg,with_mask,0,0,137,177
./Dataset/Face-Mask-Detection-master\with_mask\58.jpg,with_mask,0,0,98,141
./Dataset/Face-Mask-Detection-master\with_mask\59.jpg,with_mask,0,0,67,83
./Dataset/Face-Mask-Detection-master\with_mask\62.jpg,with_mask,0,0,67,90
./Dataset/Face-Mask-Detection-master\with_mask\64.jpg,with_mask,0,0,112,164
./Dataset/Face-Mask-Detection-master\with_mask\6415.png,with_mask,1742,1445,738,747
./Dataset/Face-Mask-Detection-master\with_mask\67.jpg,with_mask,0,0,71,109
./Dataset/Face-Mask-Detection-master\with_mask\68.jpg,with_mask,33,59,163,233
./Dataset/Face-Mask-Detection-master\with_mask\69.jpg,with_mask,560,296,275,251
./Dataset/Face-Mask-Detection-master\with_mask\71.jpg,with_mask,0,0,98,119
./Dataset/Face-Mask-Detection-master\with_mask\73.jpg,with_mask,0,0,90,136
./Dataset/Face-Mask-Detection-master\with_mask\74.jpg,with_mask,0,0,160,229
./Dataset/Face-Mask-Detection-master\with_mask\75.jpg,with_mask,0,0,81,105
./Dataset/Face-Mask-Detection-master\with_mask\77.jpg,with_mask,0,0,138,211
./Dataset/Face-Mask-Detection-master\with_mask\776.png,with_mask,0,0,109,104
./Dataset/Face-Mask-Detection-master\with_mask\78.jpg,with_mask,41,41,161,306
./Dataset/Face-Mask-Detection-master\with_mask\79.jpg,with_mask,0,0,168,244
./Dataset/Face-Mask-Detection-master\with_mask\8.png,with_mask,0,0,50,44
./Dataset/Face-Mask-Detection-master\with_mask\80.jpg,with_mask,0,0,116,145
./Dataset/Face-Mask-Detection-master\with_mask\81.jpg,with_mask,0,0,63,91
./Dataset/Face-Mask-Detection-master\with_mask\83.jpg,with_mask,0,0,101,104
./Dataset/Face-Mask-Detection-master\with_mask\85.jpg,with_mask,0,0,104,145
./Dataset/Face-Mask-Detection-master\with_mask\85.png,with_mask,0,0,87,87
./Dataset/Face-Mask-Detection-master\with_mask\86.jpg,with_mask,0,0,98,105
./Dataset/Face-Mask-Detection-master\with_mask\86.png,with_mask,0,0,137,137
./Dataset/Face-Mask-Detection-master\with_mask\88.jpg,with_mask,36,42,202,320
./Dataset/Face-Mask-Detection-master\with_mask\89.jpg,with_mask,0,0,159,212
./Dataset/Face-Mask-Detection-master\with_mask\9.jpg,with_mask,570,291,234,317
./Dataset/Face-Mask-Detection-master\with_mask\90.jpg,with_mask,580,557,347,527
./Dataset/Face-Mask-Detection-master\with_mask\91.jpg,with_mask,575,2373,877,1176
./Dataset/Face-Mask-Detection-master\with_mask\92.jpg,with_mask,2359,2039,730,1373
./Dataset/Face-Mask-Detection-master\with_mask\93.jpg,with_mask,579,848,449,651
./Dataset/Face-Mask-Detection-master\with_mask\97.jpg,with_mask,37,48,205,322
./Dataset/Face-Mask-Detection-master\with_mask\Augmented_130_939150.png,with_mask,0,0,185,221
./Dataset/Face-Mask-Detection-master\with_mask\Augmented_140_6205781.png,with_mask,20,15,224,224
./Dataset/Face-Mask-Detection-master\with_mask\Augmented_334_6408301.png,with_mask,0,0,224,210
./Dataset/Face-Mask-Detection-master\with_mask\Augmented_428_1598598.png,with_mask,0,0,224,224
./Dataset/Face-Mask-Detection-master\with_mask\Augmented_666_6106924.png,with_mask,0,0,224,224
./Dataset/Face-Mask-Detection-master\with_mask\Augmented_97_6413107.png,with_mask,14,12,224,224
./Dataset/Face-Mask-Detection-master\with_mask\black1.jpg,with_mask,207,87,425,418
./Dataset/Face-Mask-Detection-master\with_mask\black10.webp,with_mask,143,32,251,140
./Dataset/Face-Mask-Detection-master\with_mask\black12.jpg,with_mask,135,23,341,292
./Dataset/Face-Mask-Detection-master\with_mask\black13.jpg,with_mask,1472,2056,850,995
./Dataset/Face-Mask-Detection-master\with_mask\black14.jpg,with_mask,67,0,267,250
./Dataset/Face-Mask-Detection-master\with_mask\black16.jpg,with_mask,1463,1151,800,800
./Dataset/Face-Mask-Detection-master\with_mask\black19.webp,with_mask,108,0,274,170
./Dataset/Face-Mask-Detection-master\with_mask\black2.jpg,with_mask,2671,1752,824,1099
./Dataset/Face-Mask-Detection-master\with_mask\black20.jpg,with_mask,222,86,484,399
./Dataset/Face-Mask-Detection-master\with_mask\black22.jpg,with_mask,1456,1136,730,730
./Dataset/Face-Mask-Detection-master\with_mask\black3.jpg_1088Wx1632H,with_mask,101,254,340,510
./Dataset/Face-Mask-Detection-master\with_mask\black4.jpeg,with_mask,4,0,216,197
./Dataset/Face-Mask-Detection-master\with_mask\black5.jpg,with_mask,2385,3269,1588,1588
./Dataset/Face-Mask-Detection-master\with_mask\black6.jpg,with_mask,5659,3314,2000,2000
./Dataset/Face-Mask-Detection-master\with_mask\black7.jpeg,with_mask,2365,1743,942,1248
./Dataset/Face-Mask-Detection-master\with_mask\black8.jpeg,with_mask,2,20,131,176
./Dataset/Face-Mask-Detection-master\with_mask\black9.jpg,with_mask,1791,1152,740,740
./Dataset/Face-Mask-Detection-master\with_mask\download (1).png,with_mask,30,22,167,225
./Dataset/Face-Mask-Detection-master\with_mask\download (2).png,with_mask,77,30,207,222
./Dataset/Face-Mask-Detection-master\with_mask\image_10.png,with_mask,2053,851,960,943
./Dataset/Face-Mask-Detection-master\with_mask\image_218.png,with_mask,1478,855,673,626
./Dataset/Face-Mask-Detection-master\with_mask\image_40.png,with_mask,2367,848,1000,667
./Dataset/Face-Mask-Detection-master\with_mask\Mask226.jpeg,with_mask,42,4,181,164
./Dataset/Face-Mask-Detection-master\with_mask\Mask235.jpg,with_mask,21,0,209,194
./Dataset/Face-Mask-Detection-master\with_mask\Mask35.jpg,with_mask,2066,1144,1200,903
./Dataset/Face-Mask-Detection-master\with_mask\Mask61.jpg,with_mask,3433,1879,3432,2190
./Dataset/Face-Mask-Detection-master\with_mask\OIP (1).png,with_mask,89,12,227,174
./Dataset/Face-Mask-Detection-master\with_mask\OIP (10).png,with_mask,57,0,178,146
./Dataset/Face-Mask-Detection-master\with_mask\OIP (11) (1).png,with_mask,0,24,232,297
./Dataset/Face-Mask-Detection-master\with_mask\OIP (12).png,with_mask,61,36,178,183
./Dataset/Face-Mask-Detection-master\with_mask\OIP (13).png,with_mask,33,0,216,192
./Dataset/Face-Mask-Detection-master\with_mask\OIP (14).png,with_mask,31,0,201,134
./Dataset/Face-Mask-Detection-master\with_mask\OIP (15).png,with_mask,118,76,257,346
./Dataset/Face-Mask-Detection-master\with_mask\OIP (2).png,with_mask,105,6,225,160
./Dataset/Face-Mask-Detection-master\with_mask\OIP (3).png,with_mask,27,24,96,126
./Dataset/Face-Mask-Detection-master\with_mask\OIP (4).png,with_mask,66,0,164,139
./Dataset/Face-Mask-Detection-master\with_mask\OIP (5).png,with_mask,82,24,169,132
./Dataset/Face-Mask-Detection-master\with_mask\OIP (6).png,with_mask,2,0,158,210
./Dataset/Face-Mask-Detection-master\with_mask\OIP (7).png,with_mask,27,33,126,140
./Dataset/Face-Mask-Detection-master\with_mask\OIP (8).png,with_mask,97,0,233,164
./Dataset/Face-Mask-Detection-master\with_mask\OIP (9).png,with_mask,92,21,198,134
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (251).png,with_mask,195,161,459,511
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (252).png,with_mask,613,843,336,424
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (253).png,with_mask,926,841,487,419
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (254).png,with_mask,895,845,386,407
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (255).png,with_mask,181,159,387,410
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (256).png,with_mask,0,44,239,316
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (258).png,with_mask,621,847,300,387
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (259).png,with_mask,39,86,293,370
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (260).png,with_mask,200,68,339,359
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (261).png,with_mask,316,561,277,365
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (262).png,with_mask,558,842,337,458
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (263).png,with_mask,69,83,327,384
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (264).png,with_mask,98,48,320,309
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (265).png,with_mask,23,0,99,106
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (316).png,with_mask,0,0,197,244
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (317).png,with_mask,0,0,171,176
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (318).png,with_mask,0,0,129,182
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (319).png,with_mask,0,0,92,111
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (321).png,with_mask,0,0,165,191
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (322).png,with_mask,41,90,275,289
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (323).png,with_mask,10,0,161,200
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (324).png,with_mask,0,0,165,161
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (325).png,with_mask,0,0,219,240
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (326).png,with_mask,4,0,102,111
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (327).png,with_mask,0,0,171,181
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (328).png,with_mask,45,30,183,156
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (329).png,with_mask,35,0,169,176
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (330).png,with_mask,0,50,203,295
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (331).png,with_mask,13,0,188,225
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (332).png,with_mask,8,0,176,187
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (333).png,with_mask,0,6,145,202
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (334).png,with_mask,56,0,198,140
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (335).png,with_mask,4,0,136,142
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (336).png,with_mask,136,87,298,369
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (337).png,with_mask,0,0,119,160
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (338).png,with_mask,27,0,141,131
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (339).png,with_mask,26,64,250,321
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (340).png,with_mask,18,54,288,350
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (342).png,with_mask,0,0,116,171
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (343).png,with_mask,0,0,145,185
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (344).png,with_mask,0,0,153,178
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (345).png,with_mask,119,83,255,370
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (346).png,with_mask,15,0,217,232
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (347).png,with_mask,12,0,240,239
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (349).png,with_mask,298,552,279,407
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (350).png,with_mask,581,546,285,316
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (351).png,with_mask,2,0,167,181
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (352).png,with_mask,2,0,162,172
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (353).png,with_mask,0,0,145,174
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (354).png,with_mask,331,552,293,330
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (355).png,with_mask,0,0,227,246
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (356).png,with_mask,16,46,312,319
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (357).png,with_mask,0,0,110,132
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (358).png,with_mask,0,0,109,137
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (359).png,with_mask,0,0,120,132
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (360).png,with_mask,0,0,171,141
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (361).png,with_mask,327,852,314,423
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (362).png,with_mask,571,542,266,304
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (363).png,with_mask,575,546,261,299
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (364).png,with_mask,311,849,273,323
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (365).png,with_mask,8,0,138,103
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (366).png,with_mask,0,0,166,179
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (367).png,with_mask,0,0,133,170
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (368).png,with_mask,0,0,112,113
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (369).png,with_mask,0,0,138,136
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (370).png,with_mask,0,0,143,166
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (371).png,with_mask,0,0,163,190
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (372).png,with_mask,0,0,213,254
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (373).png,with_mask,0,0,166,218
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (374).png,with_mask,0,0,131,117
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (375).png,with_mask,0,0,136,172
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (376).png,with_mask,0,0,131,137
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (377).png,with_mask,0,0,174,236
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (378).png,with_mask,9,0,111,100
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (379).png,with_mask,0,0,162,149
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (380).png,with_mask,0,0,168,195
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (381).png,with_mask,27,0,161,127
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (382).png,with_mask,0,5,90,147
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (383).png,with_mask,40,0,121,97
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (385).png,with_mask,22,13,89,109
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (387).png,with_mask,54,10,138,114
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (388).png,with_mask,25,1,128,129
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (389).png,with_mask,38,0,104,77
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (390).png,with_mask,58,0,125,85
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (391).png,with_mask,0,0,162,159
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (392).png,with_mask,0,0,151,167
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (393).png,with_mask,0,0,106,161
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (394).png,with_mask,27,0,117,87
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (395).png,with_mask,0,0,144,153
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (396).png,with_mask,0,0,93,129
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (397).png,with_mask,0,0,123,132
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (398).png,with_mask,7,0,138,136
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (400).png,with_mask,0,0,104,138
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (401).png,with_mask,0,0,88,115
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (403).png,with_mask,14,0,124,124
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (404).png,with_mask,13,11,65,68
./Dataset/Face-Mask-Detection-master\with_mask\Screenshot (405).png,with_mask,59,8,147,98
./Dataset/Face-Mask-Detection-master\with_mask\with_mask001.jpg,with_mask,1811,567,800,480
./Dataset/Face-Mask-Detection-master\with_mask\with_mask002.jpg,with_mask,2069,1159,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask003.jpg,with_mask,1765,1443,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask005.jpg,with_mask,285,184,635,471
./Dataset/Face-Mask-Detection-master\with_mask\with_mask008.jpg,with_mask,127,1072,407,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask010.jpg,with_mask,2064,1456,800,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask011.jpg,with_mask,1771,1135,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask013.jpg,with_mask,2077,1435,826,975
./Dataset/Face-Mask-Detection-master\with_mask\with_mask014.png,with_mask,2676,2054,1100,1100
./Dataset/Face-Mask-Detection-master\with_mask\with_mask015.jpg,with_mask,159,77,412,400
./Dataset/Face-Mask-Detection-master\with_mask\with_mask016.jpg,with_mask,432,166,703,472
./Dataset/Face-Mask-Detection-master\with_mask\with_mask017.jpg,with_mask,1462,1149,700,700
./Dataset/Face-Mask-Detection-master\with_mask\with_mask018.jpg,with_mask,1774,1441,1002,1002
./Dataset/Face-Mask-Detection-master\with_mask\with_mask020.jpg,with_mask,1152,536,600,600
./Dataset/Face-Mask-Detection-master\with_mask\with_mask022.jpg,with_mask,294,209,500,498
./Dataset/Face-Mask-Detection-master\with_mask\with_mask023.jpg,with_mask,64,54,269,259
./Dataset/Face-Mask-Detection-master\with_mask\with_mask025.jpg,with_mask,400,270,600,586
./Dataset/Face-Mask-Detection-master\with_mask\with_mask027.jpg,with_mask,3272,1741,1200,1218
./Dataset/Face-Mask-Detection-master\with_mask\with_mask028.jpg,with_mask,873,1138,500,500
./Dataset/Face-Mask-Detection-master\with_mask\with_mask029.jpg,with_mask,216,279,500,583
./Dataset/Face-Mask-Detection-master\with_mask\with_mask030.jpg,with_mask,4169,2365,1500,1500
./Dataset/Face-Mask-Detection-master\with_mask\with_mask032.jpg,with_mask,1446,1140,650,650
./Dataset/Face-Mask-Detection-master\with_mask\with_mask034.jpg,with_mask,1181,830,600,600
./Dataset/Face-Mask-Detection-master\with_mask\with_mask035.jpg,with_mask,2071,1435,826,975
./Dataset/Face-Mask-Detection-master\with_mask\with_mask036.jpg,with_mask,586,275,800,569
./Dataset/Face-Mask-Detection-master\with_mask\with_mask037.jpg,with_mask,2370,2058,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask039.jpg,with_mask,369,89,700,368
./Dataset/Face-Mask-Detection-master\with_mask\with_mask041.jpg,with_mask,4461,2053,1920,1080
./Dataset/Face-Mask-Detection-master\with_mask\with_mask042.jpg,with_mask,1468,551,600,600
./Dataset/Face-Mask-Detection-master\with_mask\with_mask043.jpg,with_mask,5061,6874,2862,3567
./Dataset/Face-Mask-Detection-master\with_mask\with_mask044.jpg,with_mask,390,387,718,686
./Dataset/Face-Mask-Detection-master\with_mask\with_mask045.jpg,with_mask,2386,1762,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask046.jpg,with_mask,1453,2086,1024,1024
./Dataset/Face-Mask-Detection-master\with_mask\with_mask047.jpg,with_mask,419,260,600,574
./Dataset/Face-Mask-Detection-master\with_mask\with_mask048.jpg,with_mask,2969,1741,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask050.jpg,with_mask,3585,3561,2015,2081
./Dataset/Face-Mask-Detection-master\with_mask\with_mask052.jpg,with_mask,2355,1138,903,903
./Dataset/Face-Mask-Detection-master\with_mask\with_mask053.jpg,with_mask,1754,1147,800,800
./Dataset/Face-Mask-Detection-master\with_mask\with_mask054.jpg,with_mask,2068,1769,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask056.jpg,with_mask,2418,7138,1924,2922
./Dataset/Face-Mask-Detection-master\with_mask\with_mask057.jpg,with_mask,7758,11947,4734,5412
./Dataset/Face-Mask-Detection-master\with_mask\with_mask060.jpg,with_mask,2377,1781,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask061.jpg,with_mask,2346,1441,960,960
./Dataset/Face-Mask-Detection-master\with_mask\with_mask064.jpg,with_mask,1459,1436,741,742
./Dataset/Face-Mask-Detection-master\with_mask\with_mask066.jpg,with_mask,5056,5640,2952,3370
./Dataset/Face-Mask-Detection-master\with_mask\with_mask067.jpg,with_mask,4163,5053,2102,3152
./Dataset/Face-Mask-Detection-master\with_mask\with_mask068.jpg,with_mask,1769,2681,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask070.jpg,with_mask,155,178,467,471
./Dataset/Face-Mask-Detection-master\with_mask\with_mask071.jpg,with_mask,2381,1752,1010,1010
./Dataset/Face-Mask-Detection-master\with_mask\with_mask072.jpg,with_mask,407,165,500,500
./Dataset/Face-Mask-Detection-master\with_mask\with_mask073.jpg,with_mask,2046,1738,1025,1025
./Dataset/Face-Mask-Detection-master\with_mask\with_mask074.jpg,with_mask,1457,1141,800,800
./Dataset/Face-Mask-Detection-master\with_mask\with_mask075.jpg,with_mask,92,0,268,220
./Dataset/Face-Mask-Detection-master\with_mask\with_mask076.jpg,with_mask,3585,3561,2015,2081
./Dataset/Face-Mask-Detection-master\with_mask\with_mask078.jpg,with_mask,4762,6248,2882,3210
./Dataset/Face-Mask-Detection-master\with_mask\with_mask079.jpg,with_mask,873,837,500,500
./Dataset/Face-Mask-Detection-master\with_mask\with_mask080.jpg,with_mask,867,883,439,701
./Dataset/Face-Mask-Detection-master\with_mask\with_mask081.jpg,with_mask,4757,4463,2225,3337
./Dataset/Face-Mask-Detection-master\with_mask\with_mask082.jpg,with_mask,199,179,438,438
./Dataset/Face-Mask-Detection-master\with_mask\with_mask083.jpg,with_mask,2089,1142,1280,720
./Dataset/Face-Mask-Detection-master\with_mask\with_mask084.jpg,with_mask,2660,1758,1000,1000
./Dataset/Face-Mask-Detection-master\with_mask\with_mask085.jpg,with_mask,1151,1158,800,800
./Dataset/Face-Mask-Detection-master\with_mask\with_mask086.jpg,with_mask,1743,1439,820,820
./Dataset/Face-Mask-Detection-master\with_mask\with_mask087.jpg,with_mask,298,197,500,497
./Dataset/Face-Mask-Detection-master\with_mask\with_mask088.jpg,with_mask,1510,858,800,800
./Dataset/Face-Mask-Detection-master\with_mask\with_mask090.jpg,with_mask,219,198,496,467
./Dataset/Face-Mask-Detection-master\with_mask\with_mask091.jpg,with_mask,54,13,250,259
./Dataset/Face-Mask-Detection-master\with_mask\with_mask092.jpg,with_mask,2658,1440,950,950
